BEAT_OF_OCCURRENCE,DAMAGE_PER_BEAT,PRIM_CONTRIBUTORY_CAUSE,DAMAGE_PER_CAUSE,PERCENTAGE,,,
223,2590671.458,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),18904.74679,0.729723823
223,2590671.458,DISREGARDING TRAFFIC SIGNALS,52344.22318,2.020488666,,,
223,2590671.458,UNABLE TO DETERMINE,696155.1956,26.87161251,,,
223,2590671.458,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),3517.232266,0.135765276,,,
223,2590671.458,DISREGARDING YIELD SIGN,39221.88608,1.51396604,,,
223,2590671.458,CELL PHONE USE OTHER THAN TEXTING,1142.262641,4.41E-02,,,
223,2590671.458,IMPROPER TURNING/NO SIGNAL,85898.75172,3.315694526,,,
223,2590671.458,EQUIPMENT - VEHICLE CONDITION,18614.66805,0.718526774,,,
223,2590671.458,TEXTING,0,0,,,
223,2590671.458,WEATHER,8083.700092,0.312031079,,,
223,2590671.458,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,18103.48221,0.698794984,,,
223,2590671.458,EXCEEDING AUTHORIZED SPEED LIMIT,1930.479765,7.45E-02,,,
223,2590671.458,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,47400.99356,1.829679847
2232,5996967.888,EXCEEDING AUTHORIZED SPEED LIMIT,10644.93231,0.177505241,,,
2232,5996967.888,FAILING TO REDUCE SPEED TO AVOID CRASH,580880.1626,9.686231,,,
2232,5996967.888,FAILING TO YIELD RIGHT-OF-WAY,708901.3178,11.82099573,,,
2232,5996967.888,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,122880.7392,2.049047811,,,
2232,5996967.888,IMPROPER LANE USAGE,403974.6711,6.736315396,,,
2232,5996967.888,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,811.2857789,1.35E-02,,,
2232,5996967.888,DISREGARDING STOP SIGN,204451.7335,3.409251764,,,
2232,5996967.888,DISREGARDING TRAFFIC SIGNALS,276805.9688,4.615765399,,,
2232,5996967.888,DISTRACTION - FROM OUTSIDE VEHICLE,18910.88482,0.315340772,,,
2232,5996967.888,DISTRACTION - OTHER ELECTRONIC DEVICE (NAVIGATION DEVICE, DVD PLAYER, ETC.),1852.079725,3.09E-02,
2232,5996967.888,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),31303.70022,0.521992127,,,
2232,5996967.888,CELL PHONE USE OTHER THAN TEXTING,3640.976469,6.07E-02,,,
2232,5996967.888,IMPROPER TURNING/NO SIGNAL,295888.1079,4.933961852,,,
2232,5996967.888,EXCEEDING SAFE SPEED FOR CONDITIONS,48057.50515,0.80136339,,,
2232,5996967.888,EQUIPMENT - VEHICLE CONDITION,116061.1122,1.935329892,,,
2232,5996967.888,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),7891.409694,0.131589994
2232,5996967.888,IMPROPER BACKING,210156.0459,3.504371707,,,
2232,5996967.888,WEATHER,84939.94401,1.416381505,,,
2232,5996967.888,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),0,0,,,
2232,5996967.888,NOT APPLICABLE,141215.8506,2.354787507,,,
2232,5996967.888,IMPROPER OVERTAKING/PASSING,416756.5934,6.949455144,,,
2232,5996967.888,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,168677.5367,2.812713689
2232,5996967.888,FOLLOWING TOO CLOSELY,689678.1718,11.50044797,,,
2232,5996967.888,DISTRACTION - FROM INSIDE VEHICLE,3568.708968,5.95E-02,,,
2232,5996967.888,DRIVING ON WRONG SIDE/WRONG WAY,31110.67856,0.518773473,,,
2232,5996967.888,PHYSICAL CONDITION OF DRIVER,76986.78348,1.28376181,,,
2232,5996967.888,UNABLE TO DETERMINE,1340920.987,22.35998278,,,
2233,3058181.819,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),17652.84687,0.577233399
2233,3058181.819,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,78216.66212,2.557619747
2233,3058181.819,WEATHER,20323.64209,0.66456618,,,
2233,3058181.819,IMPROPER BACKING,67671.68891,2.2128079,,,
2233,3058181.819,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,1178.509275,3.85E-02,
2233,3058181.819,UNABLE TO DETERMINE,773754.322,25.30112229,,,
2233,3058181.819,FAILING TO REDUCE SPEED TO AVOID CRASH,254682.8245,8.327916374,,,
2233,3058181.819,DISTRACTION - FROM OUTSIDE VEHICLE,62469.54855,2.042702241,,,
2233,3058181.819,EQUIPMENT - VEHICLE CONDITION,10027.64589,0.327895674,,,
2233,3058181.819,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),27645.2654,0.903977168,,,
2233,3058181.819,IMPROPER OVERTAKING/PASSING,198054.5085,6.476217576,,,
2233,3058181.819,FAILING TO YIELD RIGHT-OF-WAY,547704.2434,17.90947287,,,
2233,3058181.819,DISTRACTION - FROM INSIDE VEHICLE,28998.04359,0.948211889,,,
2233,3058181.819,DRIVING ON WRONG SIDE/WRONG WAY,22429.89493,0.733438894,,,
2233,3058181.819,DISTRACTION - OTHER ELECTRONIC DEVICE (NAVIGATION DEVICE, DVD PLAYER, ETC.),3775.810694,0.123465867,
2233,3058181.819,DISREGARDING STOP SIGN,104882.0196,3.429554743,,,
2233,3058181.819,NOT APPLICABLE,72335.91053,2.365324065,,,
2233,3058181.819,DISREGARDING TRAFFIC SIGNALS,88052.06558,2.879229254,,,
2233,3058181.819,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,6667.412321,0.218018833,,,
2233,3058181.819,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,69209.50241,2.263093122,,,
2233,3058181.819,FOLLOWING TOO CLOSELY,334421.3378,10.93529939,,,
2233,3058181.819,IMPROPER TURNING/NO SIGNAL,77829.19317,2.544949835,,,
2233,3058181.819,PHYSICAL CONDITION OF DRIVER,1528.882986,5.00E-02,,,
2233,3058181.819,EXCEEDING AUTHORIZED SPEED LIMIT,28228.32119,0.923042607,,,
2233,3058181.819,IMPROPER LANE USAGE,160441.7171,5.246310604,,,
2234,5748591.675,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,100114.6767,1.741551364,,,
2234,5748591.675,IMPROPER LANE USAGE,309178.3597,5.378332245,,,
2234,5748591.675,EXCEEDING AUTHORIZED SPEED LIMIT,36476.11389,0.634522609,,,
2234,5748591.675,DISREGARDING STOP SIGN,319209.3182,5.552826436,,,
2234,5748591.675,DISREGARDING ROAD MARKINGS,31038.64835,0.539934824,,,
2234,5748591.675,EQUIPMENT - VEHICLE CONDITION,25241.01871,0.439081781,,,
2234,5748591.675,TEXTING,9670.333686,0.168220918,,,
2234,5748591.675,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),13459.1547,0.2341296,,,
2234,5748591.675,FAILING TO YIELD RIGHT-OF-WAY,596256.1809,10.37221314,,,
2234,5748591.675,UNABLE TO DETERMINE,1625494.671,28.27639818,,,
2234,5748591.675,DISTRACTION - FROM OUTSIDE VEHICLE,90121.57981,1.567715797,,,
2234,5748591.675,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,93232.57831,1.621833374
2234,5748591.675,DISTRACTION - FROM INSIDE VEHICLE,28328.28898,0.492786592,,,
2234,5748591.675,TURNING RIGHT ON RED,4281.936503,7.45E-02,,,
2234,5748591.675,EXCEEDING SAFE SPEED FOR CONDITIONS,28483.19309,0.495481236,,,
2234,5748591.675,ROAD CONSTRUCTION/MAINTENANCE,24698.52487,0.429644794,,,
2234,5748591.675,FAILING TO REDUCE SPEED TO AVOID CRASH,491356.4095,8.547422349,,,
2234,5748591.675,IMPROPER OVERTAKING/PASSING,234942.5422,4.086958259,,,
2234,5748591.675,IMPROPER TURNING/NO SIGNAL,158542.5504,2.757937236,,,
2234,5748591.675,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,1254.009597,2.18E-02,,,
2234,5748591.675,WEATHER,124664.7161,2.168613169,,,
2234,5748591.675,IMPROPER BACKING,177309.3755,3.084396763,,,
2234,5748591.675,NOT APPLICABLE,140961.3592,2.452102482,,,
2234,5748591.675,DRIVING ON WRONG SIDE/WRONG WAY,56594.85442,0.984499467,,,
2234,5748591.675,FOLLOWING TOO CLOSELY,642786.8488,11.18164039,,,
2234,5748591.675,PHYSICAL CONDITION OF DRIVER,20864.0509,0.362941953,,,
2234,5748591.675,DISREGARDING TRAFFIC SIGNALS,322196.0024,5.604781495,,,
2234,5748591.675,DISREGARDING OTHER TRAFFIC SIGNS,41834.37788,0.727732639,,,
224,4432210.389,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,13466.66579,0.303836339
224,4432210.389,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),6998.688195,0.157905144,,,
224,4432210.389,WEATHER,63637.25561,1.435790498,,,
224,4432210.389,EXCEEDING AUTHORIZED SPEED LIMIT,75370.92565,1.700526804,,,
224,4432210.389,FAILING TO REDUCE SPEED TO AVOID CRASH,366190.5645,8.262030282,,,
224,4432210.389,DISREGARDING OTHER TRAFFIC SIGNS,46275.58574,1.044074664,,,
224,4432210.389,EXCEEDING SAFE SPEED FOR CONDITIONS,0,0,,,
224,4432210.389,IMPROPER OVERTAKING/PASSING,121990.4445,2.752361324,,,
224,4432210.389,UNABLE TO DETERMINE,1038998.007,23.44198302,,,
224,4432210.389,TURNING RIGHT ON RED,16802.19728,0.379092954,,,
224,4432210.389,IMPROPER BACKING,119625.5066,2.699003344,,,
224,4432210.389,DISTRACTION - FROM OUTSIDE VEHICLE,1149.032966,2.59E-02,,,
224,4432210.389,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),66129.60032,1.492023043
224,4432210.389,FAILING TO YIELD RIGHT-OF-WAY,908974.6522,20.50838233,,,
224,4432210.389,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,2477.82381,5.59E-02,,,
224,4432210.389,TEXTING,36307.15215,0.81916581,,,
224,4432210.389,DISTRACTION - OTHER ELECTRONIC DEVICE (NAVIGATION DEVICE, DVD PLAYER, ETC.),0,0,
224,4432210.389,PHYSICAL CONDITION OF DRIVER,3617.316622,8.16E-02,,,
224,4432210.389,NOT APPLICABLE,94730.65357,2.137323035,,,
224,4432210.389,DISREGARDING STOP SIGN,254347.4574,5.738614261,,,
224,4432210.389,IMPROPER TURNING/NO SIGNAL,100098.6008,2.258435228,,,
224,4432210.389,ANIMAL,3235.205154,7.30E-02,,,
224,4432210.389,CELL PHONE USE OTHER THAN TEXTING,4801.713709,0.108336773,,,
224,4432210.389,IMPROPER LANE USAGE,90784.55052,2.04829064,,,
224,4432210.389,FOLLOWING TOO CLOSELY,270600.0687,6.105307397,,,
224,4432210.389,DISREGARDING TRAFFIC SIGNALS,425500.1972,9.600180495,,,
224,4432210.389,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,44286.77538,0.999202914,
224,4432210.389,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),4411.301971,9.95E-02,,,
224,4432210.389,DISTRACTION - FROM INSIDE VEHICLE,3300.241499,0.074460398,,,
224,4432210.389,EQUIPMENT - VEHICLE CONDITION,165798.5075,3.740763478,,,
224,4432210.389,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,82303.69647,1.856944713,,,
225,5831307.749,FAILING TO YIELD RIGHT-OF-WAY,422723.4247,7.249204515,,,
225,5831307.749,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),11458.83173,0.19650535,,,
225,5831307.749,IMPROPER LANE USAGE,244881.1434,4.199420677,,,
225,5831307.749,EXCEEDING SAFE SPEED FOR CONDITIONS,45499.70746,0.780265927,,,
225,5831307.749,EXCEEDING AUTHORIZED SPEED LIMIT,83516.73287,1.432212746,,,
225,5831307.749,PHYSICAL CONDITION OF DRIVER,75463.29593,1.294105871,,,
225,5831307.749,ANIMAL,1024.815905,1.76E-02,,,
225,5831307.749,NOT APPLICABLE,163755.1163,2.808205695,,,
225,5831307.749,DISTRACTION - FROM OUTSIDE VEHICLE,20509.93314,0.351720986,,,
225,5831307.749,IMPROPER TURNING/NO SIGNAL,391971.357,6.72184309,,,
225,5831307.749,DISREGARDING YIELD SIGN,16896.49118,0.28975475,,,
225,5831307.749,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),77525.03138,1.329462184
225,5831307.749,DISTRACTION - FROM INSIDE VEHICLE,18633.24778,0.319538062,,,
225,5831307.749,BICYCLE ADVANCING LEGALLY ON RED LIGHT,0,0,,,
225,5831307.749,EQUIPMENT - VEHICLE CONDITION,105318.4915,1.806087006,,,
225,5831307.749,DISREGARDING OTHER TRAFFIC SIGNS,22480.51404,0.385514108,,,
225,5831307.749,FAILING TO REDUCE SPEED TO AVOID CRASH,299832.9577,5.141779007,,,
225,5831307.749,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,45287.58869,0.776628342,
225,5831307.749,DRIVING ON WRONG SIDE/WRONG WAY,116033.5508,1.989837542,,,
225,5831307.749,DISREGARDING STOP SIGN,13536.46702,0.232134327,,,
225,5831307.749,DISREGARDING TRAFFIC SIGNALS,1028185.042,17.63215193,,,
225,5831307.749,IMPROPER BACKING,98526.21009,1.689607449,,,
225,5831307.749,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,60135.95128,1.03126012,,,
225,5831307.749,WEATHER,106552.6304,1.827251021,,,
225,5831307.749,CELL PHONE USE OTHER THAN TEXTING,0,0,,,
225,5831307.749,IMPROPER OVERTAKING/PASSING,138641.9069,2.37754399,,,
225,5831307.749,UNABLE TO DETERMINE,1298301.275,22.26432442,,,
225,5831307.749,FOLLOWING TOO CLOSELY,716219.6916,12.2823168,,,
225,5831307.749,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,208396.3435,3.573749706
231,2530518.908,DISTRACTION - FROM INSIDE VEHICLE,42008.52901,1.660075681,,,
231,2530518.908,IMPROPER LANE USAGE,129917.8958,5.134041692,,,
231,2530518.908,WEATHER,13089.0294,0.517246852,,,
231,2530518.908,PHYSICAL CONDITION OF DRIVER,23510.51909,0.929078973,,,
231,2530518.908,IMPROPER OVERTAKING/PASSING,96516.47687,3.814098229,,,
231,2530518.908,FAILING TO YIELD RIGHT-OF-WAY,595957.3288,23.55079533,,,
231,2530518.908,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),2690.967023,0.106340522
231,2530518.908,FOLLOWING TOO CLOSELY,170516.9636,6.738418867,,,
231,2530518.908,EQUIPMENT - VEHICLE CONDITION,14355.56332,0.567297216,,,
231,2530518.908,DISTRACTION - FROM OUTSIDE VEHICLE,11855.17214,0.468487791,,,
231,2530518.908,FAILING TO REDUCE SPEED TO AVOID CRASH,240303.2114,9.496202958,,,
231,2530518.908,DISREGARDING STOP SIGN,84583.99191,3.342555222,,,
231,2530518.908,HAD BEEN DRINKING (USE WHEN ARREST IS NOT MADE),40661.50891,1.606844698,,,
231,2530518.908,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,5991.585274,0.23677299,,,
231,2530518.908,NOT APPLICABLE,21675.75736,0.856573618,,,
231,2530518.908,IMPROPER TURNING/NO SIGNAL,123215.8798,4.869194195,,,
231,2530518.908,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,7130.984683,0.281799304,
231,2530518.908,IMPROPER BACKING,49694.75603,1.963816823,,,
231,2530518.908,EXCEEDING SAFE SPEED FOR CONDITIONS,7568.652292,0.299094872,,,
231,2530518.908,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,16549.25869,0.653986763
231,2530518.908,DISREGARDING TRAFFIC SIGNALS,152612.9689,6.030896208,,,
231,2530518.908,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,47836.56224,1.890385489,,,
231,2530518.908,UNABLE TO DETERMINE,618302.8702,24.43383719,,,
231,2530518.908,TURNING RIGHT ON RED,13972.47574,0.55215852,,,
232,2496578.418,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,1643.889216,6.58E-02,,,
232,2496578.418,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,4838.662478,0.193811756,,,
232,2496578.418,EXCEEDING AUTHORIZED SPEED LIMIT,5962.348165,0.238820785,,,
232,2496578.418,DISTRACTION - FROM INSIDE VEHICLE,4889.517998,0.195848765,,,
232,2496578.418,DISTRACTION - FROM OUTSIDE VEHICLE,7601.693104,0.304484452,,,
232,2496578.418,PASSING STOPPED SCHOOL BUS,17665.78243,0.707599741,,,
232,2496578.418,EQUIPMENT - VEHICLE CONDITION,21241.93017,0.850841696,,,
232,2496578.418,IMPROPER BACKING,45813.86395,1.835066089,,,
232,2496578.418,WEATHER,31815.68356,1.274371489,,,
232,2496578.418,DRIVING ON WRONG SIDE/WRONG WAY,12598.15832,0.504616968,,,
232,2496578.418,IMPROPER TURNING/NO SIGNAL,131800.5935,5.279249094,,,
232,2496578.418,IMPROPER LANE USAGE,95535.23212,3.826646559,,,
232,2496578.418,DISREGARDING TRAFFIC SIGNALS,270267.7028,10.82552428,,,
232,2496578.418,FAILING TO REDUCE SPEED TO AVOID CRASH,124354.2869,4.980988619,,,
232,2496578.418,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),12414.79432,0.497272356,,,
232,2496578.418,NOT APPLICABLE,58963.70589,2.361780646,,,
232,2496578.418,UNABLE TO DETERMINE,726122.8763,29.08472135,,,
232,2496578.418,FAILING TO YIELD RIGHT-OF-WAY,429383.6126,17.19888346,,,
232,2496578.418,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,79063.12188,3.166859142
232,2496578.418,IMPROPER OVERTAKING/PASSING,117804.1939,4.718625822,,,
232,2496578.418,DISREGARDING STOP SIGN,182052.87,7.292094999,,,
232,2496578.418,FOLLOWING TOO CLOSELY,114743.8986,4.596046245,,,
233,4244684.59,DRIVING ON WRONG SIDE/WRONG WAY,108911.6825,2.565836876,,,
233,4244684.59,FAILING TO YIELD RIGHT-OF-WAY,500470.1937,11.79051548,,,
233,4244684.59,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),24772.45378,0.583611179,,,
233,4244684.59,EXCEEDING AUTHORIZED SPEED LIMIT,19041.24542,0.448590349,,,
233,4244684.59,DISTRACTION - FROM INSIDE VEHICLE,57422.60591,1.352812081,,,
233,4244684.59,WEATHER,55690.51339,1.312005927,,,
233,4244684.59,DISREGARDING STOP SIGN,51046.50587,1.202598327,,,
233,4244684.59,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,90900.43486,2.141512118,,,
233,4244684.59,EQUIPMENT - VEHICLE CONDITION,8269.123121,0.19481125,,,
233,4244684.59,DISREGARDING ROAD MARKINGS,7437.41733,0.175217196,,,
233,4244684.59,IMPROPER OVERTAKING/PASSING,185186.1967,4.362778736,,,
233,4244684.59,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,72352.89947,1.704553022
233,4244684.59,DISREGARDING TRAFFIC SIGNALS,156140.1359,3.678486177,,,
233,4244684.59,IMPROPER BACKING,28105.96471,0.662144951,,,
233,4244684.59,IMPROPER LANE USAGE,120825.2256,2.846506568,,,
233,4244684.59,DISTRACTION - FROM OUTSIDE VEHICLE,21998.262,0.518254338,,,
233,4244684.59,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),2477.934517,5.84E-02
233,4244684.59,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,15142.46962,0.356739572,,,
233,4244684.59,FOLLOWING TOO CLOSELY,602623.3327,14.19712867,,,
233,4244684.59,UNABLE TO DETERMINE,1434335.249,33.79132697,,,
233,4244684.59,IMPROPER TURNING/NO SIGNAL,302241.9356,7.120480431,,,
233,4244684.59,FAILING TO REDUCE SPEED TO AVOID CRASH,243544.5705,5.737636458,,,
233,4244684.59,NOT APPLICABLE,130887.0238,3.083551228,,,
233,4244684.59,EXCEEDING SAFE SPEED FOR CONDITIONS,4861.214357,0.114524749,,,
234,4958073.034,NOT APPLICABLE,332387.9325,6.703974108,,,
234,4958073.034,DISREGARDING TRAFFIC SIGNALS,82756.397,1.669124203,,,
234,4958073.034,IMPROPER BACKING,383916.3266,7.743256785,,,
234,4958073.034,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),29584.14456,0.596686341,,,
234,4958073.034,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),43269.18147,0.872701575
234,4958073.034,DISTRACTION - FROM OUTSIDE VEHICLE,22109.48962,0.445929083,,,
234,4958073.034,WEATHER,123087.3451,2.482564179,,,
234,4958073.034,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,17651.33454,0.356011991,
234,4958073.034,FAILING TO REDUCE SPEED TO AVOID CRASH,248316.6035,5.008328877,,,
234,4958073.034,PHYSICAL CONDITION OF DRIVER,18886.96731,0.380933624,,,
234,4958073.034,DISREGARDING ROAD MARKINGS,22464.84535,0.453096297,,,
234,4958073.034,DISREGARDING STOP SIGN,25606.86616,0.516468111,,,
234,4958073.034,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,0,0,,,
234,4958073.034,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,123324.9716,2.487356897,,,
234,4958073.034,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,22235.27033,0.44846597
234,4958073.034,IMPROPER LANE USAGE,126022.9806,2.541773382,,,
234,4958073.034,EXCEEDING SAFE SPEED FOR CONDITIONS,122583.5653,2.472403381,,,
234,4958073.034,ROAD CONSTRUCTION/MAINTENANCE,6897.927595,0.139125171,,,
234,4958073.034,IMPROPER TURNING/NO SIGNAL,189951.149,3.831148669,,,
234,4958073.034,FAILING TO YIELD RIGHT-OF-WAY,644708.1727,13.0032004,,,
234,4958073.034,UNABLE TO DETERMINE,1478178.863,29.81357581,,,
234,4958073.034,EQUIPMENT - VEHICLE CONDITION,66742.29362,1.346133733,,,
234,4958073.034,FOLLOWING TOO CLOSELY,348896.6967,7.036941455,,,
234,4958073.034,EXCEEDING AUTHORIZED SPEED LIMIT,65190.12565,1.314827862,,,
234,4958073.034,DISTRACTION - FROM INSIDE VEHICLE,89987.77634,1.814974804,,,
234,4958073.034,IMPROPER OVERTAKING/PASSING,323315.808,6.520997286,,,
235,3477035.426,EXCEEDING AUTHORIZED SPEED LIMIT,0,0,,,
235,3477035.426,FOLLOWING TOO CLOSELY,260650.4027,7.496340152,,,
235,3477035.426,DISREGARDING STOP SIGN,67144.90007,1.931096231,,,
235,3477035.426,EVASIVE ACTION DUE TO ANIMAL, OBJECT, NONMOTORIST,6260.196346,0.180044077,
235,3477035.426,DISTRACTION - FROM OUTSIDE VEHICLE,54441.6223,1.565748278,,,
235,3477035.426,EQUIPMENT - VEHICLE CONDITION,19969.15843,0.574315645,,,
235,3477035.426,ANIMAL,4100.300437,0.117925184,,,
235,3477035.426,DISTRACTION - FROM INSIDE VEHICLE,56790.6096,1.633305464,,,
235,3477035.426,IMPROPER LANE USAGE,168261.6793,4.839228214,,,
235,3477035.426,EXCEEDING SAFE SPEED FOR CONDITIONS,23294.32458,0.669947864,,,
235,3477035.426,FAILING TO YIELD RIGHT-OF-WAY,161823.8905,4.654076555,,,
235,3477035.426,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,1287.18022,3.70E-02,,,
235,3477035.426,VISION OBSCURED (SIGNS, TREE LIMBS, BUILDINGS, ETC.),31462.64664,0.90486989
235,3477035.426,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,287944.3813,8.281318598,,,
235,3477035.426,IMPROPER BACKING,150461.124,4.327281883,,,
235,3477035.426,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,51903.40541,1.492748824
235,3477035.426,IMPROPER TURNING/NO SIGNAL,257860.4984,7.416102134,,,
235,3477035.426,DISREGARDING TRAFFIC SIGNALS,214838.9987,6.178798096,,,
235,3477035.426,UNABLE TO DETERMINE,1016128.4,29.22398756,,,
235,3477035.426,IMPROPER OVERTAKING/PASSING,216786.4002,6.234805621,,,
235,3477035.426,FAILING TO REDUCE SPEED TO AVOID CRASH,96082.85254,2.763355583,,,
235,3477035.426,PHYSICAL CONDITION OF DRIVER,1897.526693,5.46E-02,,,
235,3477035.426,NOT APPLICABLE,225541.2845,6.486597257,,,
235,3477035.426,BICYCLE ADVANCING LEGALLY ON RED LIGHT,0,0,,,
235,3477035.426,WEATHER,98014.58773,2.818912543,,,
235,3477035.426,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),4089.054668,0.117601755,,,
2411,9815625.712,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,373109.555,3.801179527,,,
2411,9815625.712,UNDER THE INFLUENCE OF ALCOHOL/DRUGS (USE WHEN ARREST IS EFFECTED),29394.69807,0.299468408,,,
2411,9815625.712,EXCEEDING AUTHORIZED SPEED LIMIT,5326.667844,5.43E-02,,,
2411,9815625.712,IMPROPER BACKING,179394.7509,1.827644576,,,
2411,9815625.712,DISREGARDING YIELD SIGN,25228.53437,0.257024209,,,
2411,9815625.712,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,5708.952079,5.82E-02,,,
2411,9815625.712,DISTRACTION - FROM OUTSIDE VEHICLE,12348.53116,0.125804829,,,
2411,9815625.712,FOLLOWING TOO CLOSELY,1827085.42,18.61404941,,,
2411,9815625.712,IMPROPER OVERTAKING/PASSING,440163.5765,4.484315003,,,
2411,9815625.712,IMPROPER TURNING/NO SIGNAL,530747.205,5.407166294,,,
2411,9815625.712,EXCEEDING SAFE SPEED FOR CONDITIONS,73530.1492,0.749113213,,,
2411,9815625.712,DRIVING ON WRONG SIDE/WRONG WAY,30019.92288,0.305838097,,,
2411,9815625.712,IMPROPER LANE USAGE,379802.867,3.869369902,,,
2411,9815625.712,OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER,73100.39039,0.744734901
2411,9815625.712,PHYSICAL CONDITION OF DRIVER,35754.79768,0.36426407,,,
2411,9815625.712,DISREGARDING TRAFFIC SIGNALS,285301.7914,2.906608297,,,
2411,9815625.712,FAILING TO REDUCE SPEED TO AVOID CRASH,466653.7779,4.754192871,,,
2411,9815625.712,WEATHER,283679.5144,2.890080803,,,
2411,9815625.712,DISTRACTION - FROM INSIDE VEHICLE,138194.312,1.407901198,,,
2411,9815625.712,DISREGARDING STOP SIGN,110248.2657,1.123191419,,,
